137.32.74.28 - - [30/Oct/2025:13:21:33] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1675 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1835
116.178.13.106 - - [30/Oct/2025:14:09:18] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 1108 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1088
138.165.154.132 - - [27/Oct/2025:00:24:31] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 3854 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 929
88.73.215.153 - - [22/Oct/2025:08:14:50] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 1965 "http://www.google.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 918
167.152.129.111 - - [28/Oct/2025:05:13:18] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 4133 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 432
67.227.202.76 - - [18/Oct/2025:06:34:32] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 840 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1689
88.197.3.243 - - [31/Oct/2025:16:49:23] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1167 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1094
174.10.24.178 - - [05/Nov/2025:12:49:46] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 1873 "http://www.buttercupgames.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1796
130.31.243.123 - - [17/Oct/2025:12:48:24] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 3829 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1420
199.117.134.216 - - [19/Oct/2025:06:19:23] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 928 "http://www.google.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 313
5.40.154.183 - - [17/Oct/2025:09:57:42] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1520 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 924
218.151.191.204 - - [15/Oct/2025:16:01:58] "POST /oldlink?itemId=EST-19 HTTP 1.1" 404 1969 "http://www.google.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 85
208.96.202.124 - - [02/Nov/2025:02:21:24] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 2268 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1395
211.82.161.231 - - [08/Oct/2025:17:42:43] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 1628 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 283
188.174.207.45 - - [23/Oct/2025:02:32:51] "POST /cart/success.do HTTP 1.1" 200 3701 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1881
9.18.69.142 - - [20/Oct/2025:21:09:06] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 164 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1577
43.6.36.192 - - [01/Nov/2025:22:36:18] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 4527 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 978
122.224.46.231 - - [16/Oct/2025:00:44:12] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 229 "http://www.buttercupgames.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1510
22.186.127.203 - - [15/Oct/2025:12:21:06] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 503 2213 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1443
210.28.82.171 - - [01/Nov/2025:05:57:55] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 2099 "" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 436
156.210.79.251 - - [21/Oct/2025:22:02:31] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 288 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1011
4.31.226.243 - - [28/Oct/2025:19:15:26] "POST /cart/success.do HTTP 1.1" 200 4135 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 179
148.131.12.116 - - [26/Oct/2025:22:02:54] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 1431 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1739
137.105.209.41 - - [14/Oct/2025:21:25:36] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 1467 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 179
203.193.101.157 - - [23/Oct/2025:18:20:10] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 1641 "http://www.buttercupgames.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 126
189.158.100.85 - - [02/Nov/2025:21:20:16] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 2284 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1350
10.122.229.0 - - [06/Nov/2025:07:26:44] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 4740 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1077
177.243.16.82 - - [03/Nov/2025:05:01:02] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 3146 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 216
197.236.202.103 - - [16/Oct/2025:20:20:09] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 2302 "http://www.google.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1502
94.173.135.15 - - [25/Oct/2025:00:40:48] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 3099 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 162
170.140.212.189 - - [10/Oct/2025:19:18:46] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 4609 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 709
113.110.195.75 - - [15/Oct/2025:06:41:34] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 4563 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 870
197.134.125.154 - - [02/Nov/2025:12:29:32] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 4971 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1125
106.29.126.248 - - [28/Oct/2025:23:30:07] "POST /cart/success.do HTTP 1.1" 200 1414 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1121
173.207.162.127 - - [03/Nov/2025:19:14:38] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 2668 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 750
107.196.119.208 - - [25/Oct/2025:10:29:05] "POST /cart/success.do HTTP 1.1" 503 2486 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 386
162.106.72.80 - - [14/Oct/2025:19:30:51] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 1670 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1368
197.255.247.235 - - [05/Nov/2025:22:31:40] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 2528 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1382
213.7.24.226 - - [08/Oct/2025:13:37:19] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 4860 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 835
1.88.69.35 - - [04/Nov/2025:23:25:37] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 1181 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1315
8.202.62.152 - - [23/Oct/2025:04:15:37] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 3020 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1882
2.217.46.106 - - [29/Oct/2025:00:22:45] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 3149 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1464
71.124.124.61 - - [12/Oct/2025:16:45:57] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 3220 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 880
112.8.167.56 - - [08/Oct/2025:02:41:31] "GET /cart/success.do HTTP 1.1" 200 3798 "http://www.google.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1024
152.179.60.238 - - [08/Oct/2025:03:40:54] "GET /oldlink?itemId=EST-19 HTTP 1.1" 200 3943 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1849
34.230.90.66 - - [21/Oct/2025:12:06:16] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 3596 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1996
15.177.140.10 - - [03/Nov/2025:23:11:28] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 3202 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 342
69.89.227.166 - - [29/Oct/2025:02:39:55] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 4575 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1319
99.17.217.163 - - [01/Nov/2025:04:47:58] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 666 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1316
47.14.9.170 - - [31/Oct/2025:13:42:03] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 1311 "http://www.buttercupgames.com/cart/success.do" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1532
52.111.208.216 - - [03/Nov/2025:14:20:07] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 503 2611 "http://www.buttercupgames.com/cart/success.do" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1913
133.113.127.141 - - [27/Oct/2025:03:52:20] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 641 "http://www.google.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 977
191.113.92.18 - - [25/Oct/2025:08:29:50] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 3648 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 357
180.108.144.236 - - [15/Oct/2025:22:56:37] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1450 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 713
52.63.197.47 - - [13/Oct/2025:12:21:10] "POST /oldlink?itemId=EST-19 HTTP 1.1" 500 4424 "http://www.google.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1062
160.142.211.4 - - [01/Nov/2025:15:02:36] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 4165 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 374
176.138.117.109 - - [07/Oct/2025:18:35:23] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 4372 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 238
181.214.13.99 - - [21/Oct/2025:09:02:01] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 500 1284 "http://www.buttercupgames.com/oldlink?itemId=EST-19" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 636
164.118.145.220 - - [07/Oct/2025:18:29:16] "GET /oldlink?itemId=EST-19 HTTP 1.1" 200 1533 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1930
201.132.74.58 - - [04/Nov/2025:23:15:07] "GET /cart/success.do HTTP 1.1" 500 2741 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 608
65.64.58.85 - - [20/Oct/2025:18:59:13] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 3867 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1134
91.179.211.252 - - [03/Nov/2025:18:04:41] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 302 1286 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1439
155.3.99.101 - - [05/Nov/2025:20:07:18] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 3807 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 641
89.38.180.134 - - [15/Oct/2025:17:24:22] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 2783 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 336
37.137.230.102 - - [04/Nov/2025:03:34:57] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 3785 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 94
142.99.12.112 - - [28/Oct/2025:22:24:44] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 2115 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1495
92.155.253.191 - - [06/Nov/2025:06:26:40] "GET /oldlink?itemId=EST-19 HTTP 1.1" 200 1279 "http://www.buttercupgames.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 764
81.53.19.178 - - [23/Oct/2025:21:57:09] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 403 884 "http://www.google.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1678
16.123.62.98 - - [30/Oct/2025:20:06:30] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 404 2173 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1882
2.199.81.161 - - [18/Oct/2025:16:24:23] "POST /cart/success.do HTTP 1.1" 200 3904 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1351
6.90.134.26 - - [20/Oct/2025:13:29:14] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 495 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1590
57.239.184.155 - - [24/Oct/2025:06:48:50] "GET /oldlink?itemId=EST-19 HTTP 1.1" 200 3151 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 204
128.252.191.248 - - [12/Oct/2025:10:39:43] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1108 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 279
4.242.78.59 - - [23/Oct/2025:12:05:21] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 3276 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1768
199.248.120.152 - - [21/Oct/2025:20:08:47] "GET /cart/success.do HTTP 1.1" 200 2420 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1403
65.245.235.251 - - [31/Oct/2025:02:42:22] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 3414 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1007
139.143.29.158 - - [18/Oct/2025:19:04:43] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 1818 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 342
171.209.96.195 - - [18/Oct/2025:13:20:14] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 904 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 90
79.38.223.52 - - [03/Nov/2025:13:39:08] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 253 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 77
205.15.197.145 - - [11/Oct/2025:11:02:41] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 4989 "" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1469
150.241.198.8 - - [20/Oct/2025:14:43:23] "POST /cart/success.do HTTP 1.1" 500 4172 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1881
203.43.244.18 - - [21/Oct/2025:07:14:22] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 457 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1920
37.8.193.3 - - [19/Oct/2025:01:39:46] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 1068 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 804
87.150.56.158 - - [24/Oct/2025:06:20:06] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 1396 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 219
207.176.25.44 - - [04/Nov/2025:16:49:10] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4527 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 239
